Time: 2025-10-30 16:57:24, Timestep: 1, Round: 1, Phase: TRANSMITTING, Aggregation Server: 0, Redistribution Server: TBD, Target Node: 0, Phase Length: 1, Timestep in Phase: 1, Current Connections: 3, Cumulative Connections: 3/3, Connected Sats: [1, 2, 3], Missing Sats: [], Target Sats: [1, 2, 3], Phase Complete: True
0,1,1,1
1,0,1,1
1,1,0,1
1,1,1,0
Time: 2025-10-30 16:58:24, Timestep: 2, Round: 1, Phase: REDISTRIBUTION, Aggregation Server: 0, Redistribution Server: 0, Target Node: 0, Phase Length: 1, Timestep in Phase: 1, Current Connections: 3, Cumulative Connections: 3/3, Connected Sats: [1, 2, 3], Missing Sats: [], Target Sats: [1, 2, 3], Phase Complete: True
0,1,1,1
1,0,1,1
1,1,0,1
1,1,1,0
Time: 2025-10-30 16:59:24, Timestep: 3, Round: 2, Phase: TRANSMITTING, Aggregation Server: 0, Redistribution Server: TBD, Target Node: 0, Phase Length: 1, Timestep in Phase: 1, Current Connections: 3, Cumulative Connections: 3/3, Connected Sats: [1, 2, 3], Missing Sats: [], Target Sats: [1, 2, 3], Phase Complete: True
0,1,1,1
1,0,1,1
1,1,0,1
1,1,1,0
Time: 2025-10-30 17:00:24, Timestep: 4, Round: 2, Phase: REDISTRIBUTION, Aggregation Server: 0, Redistribution Server: 0, Target Node: 0, Phase Length: 1, Timestep in Phase: 1, Current Connections: 3, Cumulative Connections: 3/3, Connected Sats: [1, 2, 3], Missing Sats: [], Target Sats: [1, 2, 3], Phase Complete: True
0,1,1,1
1,0,1,1
1,1,0,1
1,1,1,0
Time: 2025-10-30 17:01:24, Timestep: 5, Round: 3, Phase: TRANSMITTING, Aggregation Server: 0, Redistribution Server: TBD, Target Node: 0, Phase Length: 1, Timestep in Phase: 1, Current Connections: 3, Cumulative Connections: 3/3, Connected Sats: [1, 2, 3], Missing Sats: [], Target Sats: [1, 2, 3], Phase Complete: True
0,1,1,1
1,0,1,1
1,1,0,1
1,1,1,0
Time: 2025-10-30 17:02:24, Timestep: 6, Round: 3, Phase: REDISTRIBUTION, Aggregation Server: 0, Redistribution Server: 0, Target Node: 0, Phase Length: 1, Timestep in Phase: 1, Current Connections: 3, Cumulative Connections: 3/3, Connected Sats: [1, 2, 3], Missing Sats: [], Target Sats: [1, 2, 3], Phase Complete: True
0,1,1,1
1,0,1,1
1,1,0,1
1,1,1,0
Time: 2025-10-30 17:03:24, Timestep: 7, Round: 4, Phase: TRANSMITTING, Aggregation Server: 0, Redistribution Server: TBD, Target Node: 0, Phase Length: 1, Timestep in Phase: 1, Current Connections: 3, Cumulative Connections: 3/3, Connected Sats: [1, 2, 3], Missing Sats: [], Target Sats: [1, 2, 3], Phase Complete: True
0,1,1,1
1,0,1,1
1,1,0,1
1,1,1,0
Time: 2025-10-30 17:04:24, Timestep: 8, Round: 4, Phase: REDISTRIBUTION, Aggregation Server: 0, Redistribution Server: 0, Target Node: 0, Phase Length: 1, Timestep in Phase: 1, Current Connections: 3, Cumulative Connections: 3/3, Connected Sats: [1, 2, 3], Missing Sats: [], Target Sats: [1, 2, 3], Phase Complete: True
0,1,1,1
1,0,1,1
1,1,0,1
1,1,1,0
Time: 2025-10-30 17:05:24, Timestep: 9, Round: 5, Phase: TRANSMITTING, Aggregation Server: 0, Redistribution Server: TBD, Target Node: 0, Phase Length: 1, Timestep in Phase: 1, Current Connections: 3, Cumulative Connections: 3/3, Connected Sats: [1, 2, 3], Missing Sats: [], Target Sats: [1, 2, 3], Phase Complete: True
0,1,1,1
1,0,1,1
1,1,0,1
1,1,1,0
Time: 2025-10-30 17:06:24, Timestep: 10, Round: 5, Phase: REDISTRIBUTION, Aggregation Server: 0, Redistribution Server: 0, Target Node: 0, Phase Length: 1, Timestep in Phase: 1, Current Connections: 3, Cumulative Connections: 3/3, Connected Sats: [1, 2, 3], Missing Sats: [], Target Sats: [1, 2, 3], Phase Complete: True
0,1,1,1
1,0,1,1
1,1,0,1
1,1,1,0
Time: 2025-10-30 17:07:24, Timestep: 11, Round: 6, Phase: TRANSMITTING, Aggregation Server: 0, Redistribution Server: TBD, Target Node: 0, Phase Length: 1, Timestep in Phase: 1, Current Connections: 3, Cumulative Connections: 3/3, Connected Sats: [1, 2, 3], Missing Sats: [], Target Sats: [1, 2, 3], Phase Complete: True
0,1,1,1
1,0,1,1
1,1,0,1
1,1,1,0
Time: 2025-10-30 17:08:24, Timestep: 12, Round: 6, Phase: REDISTRIBUTION, Aggregation Server: 0, Redistribution Server: 0, Target Node: 0, Phase Length: 1, Timestep in Phase: 1, Current Connections: 3, Cumulative Connections: 3/3, Connected Sats: [1, 2, 3], Missing Sats: [], Target Sats: [1, 2, 3], Phase Complete: True
0,1,1,1
1,0,1,1
1,1,0,1
1,1,1,0
Time: 2025-10-30 17:09:24, Timestep: 13, Round: 7, Phase: TRANSMITTING, Aggregation Server: 0, Redistribution Server: TBD, Target Node: 0, Phase Length: 1, Timestep in Phase: 1, Current Connections: 3, Cumulative Connections: 3/3, Connected Sats: [1, 2, 3], Missing Sats: [], Target Sats: [1, 2, 3], Phase Complete: True
0,1,1,1
1,0,1,1
1,1,0,1
1,1,1,0
Time: 2025-10-30 17:10:24, Timestep: 14, Round: 7, Phase: REDISTRIBUTION, Aggregation Server: 0, Redistribution Server: 0, Target Node: 0, Phase Length: 1, Timestep in Phase: 1, Current Connections: 3, Cumulative Connections: 3/3, Connected Sats: [1, 2, 3], Missing Sats: [], Target Sats: [1, 2, 3], Phase Complete: True
0,1,1,1
1,0,1,1
1,1,0,1
1,1,1,0
Time: 2025-10-30 17:11:24, Timestep: 15, Round: 8, Phase: TRANSMITTING, Aggregation Server: 0, Redistribution Server: TBD, Target Node: 0, Phase Length: 1, Timestep in Phase: 1, Current Connections: 3, Cumulative Connections: 3/3, Connected Sats: [1, 2, 3], Missing Sats: [], Target Sats: [1, 2, 3], Phase Complete: True
0,1,1,1
1,0,1,1
1,1,0,1
1,1,1,0
Time: 2025-10-30 17:12:24, Timestep: 16, Round: 8, Phase: REDISTRIBUTION, Aggregation Server: 0, Redistribution Server: 0, Target Node: 0, Phase Length: 1, Timestep in Phase: 1, Current Connections: 3, Cumulative Connections: 3/3, Connected Sats: [1, 2, 3], Missing Sats: [], Target Sats: [1, 2, 3], Phase Complete: True
0,1,1,1
1,0,1,1
1,1,0,1
1,1,1,0
Time: 2025-10-30 17:13:24, Timestep: 17, Round: 9, Phase: TRANSMITTING, Aggregation Server: 0, Redistribution Server: TBD, Target Node: 0, Phase Length: 1, Timestep in Phase: 1, Current Connections: 3, Cumulative Connections: 3/3, Connected Sats: [1, 2, 3], Missing Sats: [], Target Sats: [1, 2, 3], Phase Complete: True
0,1,1,1
1,0,1,1
1,1,0,1
1,1,1,0
Time: 2025-10-30 17:14:24, Timestep: 18, Round: 9, Phase: REDISTRIBUTION, Aggregation Server: 0, Redistribution Server: 0, Target Node: 0, Phase Length: 1, Timestep in Phase: 1, Current Connections: 3, Cumulative Connections: 3/3, Connected Sats: [1, 2, 3], Missing Sats: [], Target Sats: [1, 2, 3], Phase Complete: True
0,1,1,1
1,0,1,1
1,1,0,1
1,1,1,0
Time: 2025-10-30 17:15:24, Timestep: 19, Round: 10, Phase: TRANSMITTING, Aggregation Server: 0, Redistribution Server: TBD, Target Node: 0, Phase Length: 1, Timestep in Phase: 1, Current Connections: 3, Cumulative Connections: 3/3, Connected Sats: [1, 2, 3], Missing Sats: [], Target Sats: [1, 2, 3], Phase Complete: True
0,1,1,1
1,0,1,1
1,1,0,1
1,1,1,0
Time: 2025-10-30 17:16:24, Timestep: 20, Round: 10, Phase: REDISTRIBUTION, Aggregation Server: 0, Redistribution Server: 0, Target Node: 0, Phase Length: 1, Timestep in Phase: 1, Current Connections: 3, Cumulative Connections: 3/3, Connected Sats: [1, 2, 3], Missing Sats: [], Target Sats: [1, 2, 3], Phase Complete: True
0,1,1,1
1,0,1,1
1,1,0,1
1,1,1,0
Time: 2025-10-30 17:17:24, Timestep: 21, Round: 11, Phase: TRANSMITTING, Aggregation Server: 0, Redistribution Server: TBD, Target Node: 0, Phase Length: 1, Timestep in Phase: 1, Current Connections: 3, Cumulative Connections: 3/3, Connected Sats: [1, 2, 3], Missing Sats: [], Target Sats: [1, 2, 3], Phase Complete: True
0,1,1,1
1,0,1,1
1,1,0,1
1,1,1,0
Time: 2025-10-30 17:18:24, Timestep: 22, Round: 11, Phase: REDISTRIBUTION, Aggregation Server: 0, Redistribution Server: 0, Target Node: 0, Phase Length: 1, Timestep in Phase: 1, Current Connections: 3, Cumulative Connections: 3/3, Connected Sats: [1, 2, 3], Missing Sats: [], Target Sats: [1, 2, 3], Phase Complete: True
0,1,1,1
1,0,1,1
1,1,0,1
1,1,1,0
Time: 2025-10-30 17:19:24, Timestep: 23, Round: 12, Phase: TRANSMITTING, Aggregation Server: 0, Redistribution Server: TBD, Target Node: 0, Phase Length: 1, Timestep in Phase: 1, Current Connections: 3, Cumulative Connections: 3/3, Connected Sats: [1, 2, 3], Missing Sats: [], Target Sats: [1, 2, 3], Phase Complete: True
0,1,1,1
1,0,1,1
1,1,0,1
1,1,1,0
Time: 2025-10-30 17:20:24, Timestep: 24, Round: 12, Phase: REDISTRIBUTION, Aggregation Server: 0, Redistribution Server: 0, Target Node: 0, Phase Length: 1, Timestep in Phase: 1, Current Connections: 3, Cumulative Connections: 3/3, Connected Sats: [1, 2, 3], Missing Sats: [], Target Sats: [1, 2, 3], Phase Complete: True
0,1,1,1
1,0,1,1
1,1,0,1
1,1,1,0
Time: 2025-10-30 17:21:24, Timestep: 25, Round: 13, Phase: TRANSMITTING, Aggregation Server: 0, Redistribution Server: TBD, Target Node: 0, Phase Length: 1, Timestep in Phase: 1, Current Connections: 3, Cumulative Connections: 3/3, Connected Sats: [1, 2, 3], Missing Sats: [], Target Sats: [1, 2, 3], Phase Complete: True
0,1,1,1
1,0,1,1
1,1,0,1
1,1,1,0
Time: 2025-10-30 17:22:24, Timestep: 26, Round: 13, Phase: REDISTRIBUTION, Aggregation Server: 0, Redistribution Server: 0, Target Node: 0, Phase Length: 1, Timestep in Phase: 1, Current Connections: 3, Cumulative Connections: 3/3, Connected Sats: [1, 2, 3], Missing Sats: [], Target Sats: [1, 2, 3], Phase Complete: True
0,1,1,1
1,0,1,1
1,1,0,1
1,1,1,0
